0753455Y;École normale supérieure de Paris;ENS ULM;École normale supérieure;Public;;Île-de-France>Paris>Paris>Paris 5e;75105;Paris 5e;Paris;Paris;Paris;Île-de-France;45 RUE D'ULM;75230;PARIS CEDEX 05;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);1076;1135;1275;1485;1629;1713
0755026F;Institut national d'histoire de l'art;INHA;Grand établissement;Public;;Île-de-France>Paris>Paris>Paris 2e;75102;Paris 2e;Paris;Paris;Paris;Île-de-France;2 RUE VIVIENNE;75002;PARIS;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);0;0;0;0;0;0
0753488J;Institut national des langues et civilisations orientales;INALCO;Grand établissement;Public;;Île-de-France>Paris>Paris>Paris 13e;75113;Paris 13e;Paris;Paris;Paris;Île-de-France;65 RUE DES GRANDS MOULINS;75214;PARIS CEDEX 13;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);6314;6675;6843;6590;7083;7263
0755598C;Université Sorbonne Paris Cité;;Communauté d'universités et établissements;Public;;Île-de-France>Paris>Paris>Paris 13e;75113;Paris 13e;Paris;Paris;Paris;Île-de-France;190 AVENUE DE FRANCE;75013;PARIS;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);0;0;0;0;0;0
0693735K;École nationale supérieure des arts et techniques du théâtre;ENSATT;Autre établissement;Public;;Auvergne-Rhône-Alpes>Lyon>Rhône>Lyon 5e;69385;Lyon 5e;Lyon;Rhône;Lyon;Auvergne-Rhône-Alpes;4 RUE SOEUR BOUVIER;69322;LYON CEDEX 05;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);0;0;0;0;0;0
0753559L;Institut supérieur d'électronique de Paris;ISEP;École d'ingénieurs;Privé;;Île-de-France>Paris>Paris>Paris 6e;75106;Paris 6e;Paris;Paris;Paris;Île-de-France;28 RUE NOTRE DAME DES CHAMPS;75006;PARIS;France;;643;630;647;621;700;837
0755802Z;Institut agronomique, vétérinaire et forestier de France;IAVFF;Autre établissement;Public;;Île-de-France>Paris>Paris>Paris 16e;75116;Paris 16e;Paris;Paris;Paris;Île-de-France;42, rue Scheffer;75116;PARIS;France;;0;0;0;0;0;0
0840685N;Université d'Avignon et des Pays de Vaucluse;;Université;Public;;Provence-Alpes-Côte d'Azur>Aix-Marseille>Vaucluse>Avignon;84007;Avignon;Avignon;Vaucluse;Aix-Marseille;Provence-Alpes-Côte d'Azur;74 RUE LOUIS PASTEUR;84029;AVIGNON CEDEX 1;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);6665;6636;6792;6524;6582;6846
0911975C;Université d'Évry-Val d'Essonne;;Université;Public;;Île-de-France>Versailles>Essonne>Évry;91228;Évry;Paris;Essonne;Versailles;Île-de-France;BOULEVARD FRANCOIS MITTERRAND;91025;EVRY CEDEX;France;Formations supérieures et recherche universitaire (Recherche et enseignement supérieur);9534;9685;9462;8945;9205;9800
0951623Y;École internationale des sciences du traitement de l'information;EISTI;Établissements d'enseignement supérieur privés rattachés à un EPSCP;Privé;Institut supérieur de mécanique de Paris;Île-de-France>Versailles>Val-d'Oise>Cergy;95127;Cergy;Paris;Val-d'Oise;Versailles;Île-de-France;2 AVENUE DU PARC;95011;CERGY PONTOISE CEDEX;France;;901;915;972;1101;1197;1252
0861288H;Centre national d'enseignement à distance;CNED;Autre établissement;Public;;Nouvelle-Aquitaine>Poitiers>Vienne>Chasseneuil-du-Poitou;86062;Chasseneuil-du-Poitou;Poitiers;Vienne;Poitiers;Nouvelle-Aquitaine;;86960;CHASSENEUIL CEDEX;France;Soutien de la politique de l'éducation nationale;0;0;0;0;0;0
0951808Z;École d'ingénieur d'agro-développement international;ISTOM;École d'ingénieurs;Privé;;Île-de-France>Versailles>Val-d'Oise>Cergy;95127;Cergy;Paris;Val-d'Oise;Versailles;Île-de-France;32 BOULEVARD DU PORT;95094;CERGY PONTOISE CEDEX;France;;438;437;455;467;476;492
0951820M;École de biologie industrielle;EBI;École d'ingénieurs;Privé;;Île-de-France>Versailles>Val-d'Oise>Cergy;95127;Cergy;Paris;Val-d'Oise;Versailles;Île-de-France;32 BOULEVARD DU PORT;95094;CERGY PONTOISE CEDEX;France;;640;641;652;679;709;716
0951819L;ECAM-EPMI;ECAM-EPMI;École d'ingénieurs;Privé;;Île-de-France>Versailles>Val-d'Oise>Cergy;95127;Cergy;Paris;Val-d'Oise;Versailles;Île-de-France;13 BOULEVARD DE L HAUTIL;95092;CERGY PONTOISE CEDEX;France;;610;703;736;717;695;697
0920672F;École supérieure de fonderie et de forge;;École d'ingénieurs;Privé;;Île-de-France>Versailles>Hauts-de-Seine>Sèvres;92072;Sèvres;Paris;Hauts-de-Seine;Versailles;Île-de-France;44 AVENUE DE LA DIVISION LECLERC;92310;SEVRES;France;;0;0;0;0;0;0
3333333C;Site Aix-Marseille-Provence-Méditerranée;;Association d'établissements;Public;;Provence-Alpes-Côte d'Azur>Aix-Marseille>Bouches-du-Rhône>Marseille 7e;13207;Marseille 7e;Marseille - Aix-en-Provence;Bouches-du-Rhône;Aix-Marseille;Provence-Alpes-Côte d'Azur;58 BOULEVARD CHARLES LIVON;13284;MARSEILLE CEDEX 07;France;;0;0;0;0;0;0
4444444D;Picardie Universités;;Association d'établissements;Public;;Hauts-de-France>Amiens>Somme>Amiens;80021;Amiens;Amiens;Somme;Amiens;Hauts-de-France;CHEMIN DU THIL;80021;AMIENS CEDEX 1;France;;0;0;0;0;0;0
